,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,tsne-2d-one,tsne-2d-two
1503,32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Phantom Blue Sports Shoes,32191.jpg,5.603841,-8.361454
1504,52848,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Casual,Adrika Women Green Earrings,52848.jpg,5.619862,4.660339
1505,39579,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Multi Colour Flats,39579.jpg,7.4963017,-0.46372738
1506,25126,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Black Clutch,25126.jpg,2.2759612,5.1377034
1507,57506,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Lee Cooper Men Brown Sandals,57506.jpg,6.2254195,-0.5345223
1508,33043,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,33043.jpg,-10.075173,1.4151697
1509,43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013,Casual,Murcia Women Maroon Handbag,43334.jpg,2.4308896,0.071469136
1510,27671,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Murcia Women Pink Handbag,27671.jpg,2.1937282,-0.7189075
1511,54383,Women,Accessories,Wallets,Wallets,Green,Summer,2015,Casual,Baggit Women Green Wallet,54383.jpg,1.8811578,5.1279054
1512,13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,United Colors of Benetton Women Printed Yellow Tops,13444.jpg,-8.345947,-3.6357517
1513,55251,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017,Casual,Lakme Absolute Moonlit Highlighter Face Brightener 9G,55251.jpg,6.1927037,2.02398
1514,31714,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,31714.jpg,5.4930463,4.8250165
1515,8529,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011,Sports,Nike Men Nike Lunarfly+  2 Navy Blue Sports Shoes,8529.jpg,4.9576674,-6.060291
1516,28639,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Nike Men White T-shirt,28639.jpg,-1.3842968,-0.19853912
1517,50723,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Printed Dress,50723.jpg,-1.184763,1.0071695
1518,47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,47794.jpg,2.4771519,0.08073856
1519,34266,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Women Brown Silk Dupatta,34266.jpg,-10.695616,1.9232843
1520,18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Arrow Woman Tyra Purple Shirt,18890.jpg,-3.1349669,-1.8692737
1521,7561,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike Men's As Spher White T-shirt,7561.jpg,-1.1915762,-0.37391385
1522,19942,Unisex,Accessories,Bags,Duffel Bag,Black,Fall,2011,Casual,Nike Unisex Casual Black Duffle Bag,19942.jpg,2.5650175,0.85275394
1523,46646,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Rasasi Men Deserve Deo,46646.jpg,-0.34371048,8.613969
1524,16136,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Tokyo Talkies Women Printed Blue Top,16136.jpg,-7.980359,-2.4580321
1525,27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015,Casual,Jockey Women Pink T-Shirt,27443.jpg,-1.1925037,-0.07838693
1526,13676,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,ADIDAS Men Titan Sports Shoes,13676.jpg,6.6287484,-6.8069315
1527,43106,Men,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017,Casual,Reebok Men Reespark Deo,43106.jpg,-0.88942367,8.425751
1528,2221,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Classic Blue White Backpack,2221.jpg,1.1746535,2.021999
1529,55063,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,,Lakme Enrich Satins Lipstick 421,55063.jpg,-3.2293942,9.524162
1530,26591,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012,Casual,Puma Men Aqua Cat II Power Red Flip Flops,26591.jpg,6.004567,-4.698289
1531,6681,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women's Izanami White Blue Shoe,6681.jpg,4.2147784,-8.064618
1532,34054,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,34054.jpg,-2.6127343,3.6758401
1533,22131,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Provogue Men Black Formal Shoes,22131.jpg,2.9190016,-3.158151
1534,7753,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men's Victory Black Shoe,7753.jpg,4.9619393,-5.2625713
1535,35186,Unisex,Accessories,Bags,Backpacks,Grey,Spring,2013,Casual,Wildcraft Unisex Grey & Black Backpack,35186.jpg,1.1882608,1.7850368
1536,46474,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Watch L506,46474.jpg,2.973469,8.111341
1537,36703,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Yves Saint Laurent Men Body Kouros Perfume,36703.jpg,-0.22698192,9.039632
1538,15581,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Proline Men Purple Polo T-shirt,15581.jpg,-3.5783238,-5.4051604
1539,14453,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual,Enroute Women Casual Black Flats,14453.jpg,5.0871716,-0.15854912
1540,53394,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic,Alma Women Blue and Sea Green Printed Kurta,53394.jpg,-8.101783,2.192139
1541,20666,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Classic Polo Men Striped Grey Tshirt,20666.jpg,-1.3329263,-6.2437644
1542,5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Delma Blue Kidswear,5004.jpg,-1.7550986,2.9182093
1543,25314,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-1100W-1BVDF(D086),25314.jpg,6.2471094,9.285464
1544,11121,Women,Accessories,Headwear,Caps,Blue,Fall,2011,Casual,Puma Women Minicats Knit Blue Cap,11121.jpg,-0.21631351,3.538601
1545,33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual,Gini and Jony Girls Red Skirt,33271.jpg,-1.2130973,1.5771312
1546,40783,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Quiksilver Men Black Flip Flops,40783.jpg,7.5947285,-2.0287695
1547,5838,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Men's Graphic White T-shirt,5838.jpg,-4.2710176,-7.3562574
1548,57734,Women,Personal Care,Lips,Lip Care,Maroon,Spring,2017,,Lotus Herbals Fruity Fusion Lip Balm,57734.jpg,-0.35784757,7.5046496
1549,31142,Men,Apparel,Topwear,Shirts,Orange,Summer,2012,Formal,John Miller Men Check Orange Shirt,31142.jpg,-2.1302035,-4.3056636
1550,3797,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2014,Casual,Converse Men Black & Red Shoes,3797.jpg,6.041023,-6.5697484
1551,29981,Women,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual,Aspen Women Blue Dial Watch,29981.jpg,3.6357567,7.641217
1552,19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Shirt,19728.jpg,-6.215603,-1.7226129
1553,55407,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017,Casual,Revlon ColorStay Overtime Relentless Raisin Lip Gloss 270,55407.jpg,-2.18242,8.595026
1554,27027,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Jealous 21 Women Blue Shorts,27027.jpg,-4.70089,0.82507783
1555,13212,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Women Gel Spree Running Grey Sports Shoes,13212.jpg,4.7947736,-6.7602224
1556,28853,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Proline Men Purple T-shirt,28853.jpg,-2.9761214,-5.5406713
1557,43562,Men,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Men White Pack of 3 Socks,43562.jpg,-1.0006908,4.3642387
1558,50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013,Casual,Lee Women Navy Blue Roxy Fit Jeans,50949.jpg,-4.98068,1.4580251
1559,30090,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Ed Hardy Men Silver Dial Watch,30090.jpg,3.4307916,7.8255754
1560,2645,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Murcia Women Big Canvas Tote Bag,2645.jpg,2.5523896,1.8172139
1561,16760,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Spice Art Women Leatherette  Black Handbags,16760.jpg,0.6851168,0.38385108
1562,49864,Unisex,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Q&Q Kids Unisex Purple Digital Watch,49864.jpg,6.547298,9.40501
1563,22555,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Reespeed Deo,22555.jpg,-0.98589027,8.281715
1564,46010,Women,Apparel,Saree,Sarees,Maroon,Summer,2012,Ethnic,Fabindia Maroon Printed Saree,46010.jpg,-9.287886,4.2943063
1565,34430,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Face Blue T-shirt,34430.jpg,-8.309853,-3.1839304
1566,23487,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Scarf,23487.jpg,-2.4257128,-4.8649683
1567,50175,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Flats,50175.jpg,4.607285,-1.893387
1568,58318,Men,Accessories,Socks,Socks,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,58318.jpg,-1.0173789,4.337543
1569,14037,Men,Apparel,Topwear,Shirts,Blue,Winter,2016,Casual,Flying Machine Men Check Blue Shirts,14037.jpg,-4.453027,-2.8624666
1570,20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Glow Grey Sweatshirt,20202.jpg,-3.8355124,-4.887041
1571,5460,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women's Double Team Lite Black Shoe,5460.jpg,6.2415247,-6.1886115
1572,44747,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Sparta Shoes,44747.jpg,5.4543004,-5.5306287
1573,36367,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,36367.jpg,-3.070077,6.1373644
1574,52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Mod-acc Women Purple Handbag,52622.jpg,1.4608966,-0.7521068
1575,57350,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black T-Shirt Bra BGSB01,57350.jpg,-6.785844,7.39318
1576,10497,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women RN HS White Tshirts,10497.jpg,-8.120188,-2.6315598
1577,25770,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal,Lino Perros Men Black Suspenders,25770.jpg,2.05832,7.0110035
1578,11545,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas,11545.jpg,-8.764751,0.2455617
1579,56282,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Biara Black Everyday Support Bra,56282.jpg,-6.753878,7.342858
1580,37087,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,2012,Casual,Lino Perros Women Brown Mobile Pouch,37087.jpg,2.8355265,2.3058634
1581,20030,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Solid Blue Shirt,20030.jpg,-1.061424,-3.8054338
1582,39921,Unisex,Accessories,Bags,Duffel Bag,Brown,Spring,2011,Travel,Tortoise Unisex Brown Leather Duffel Bag,39921.jpg,2.470654,0.068791986
1583,52410,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015,Casual,Red Rose Women Black Nightdress,52410.jpg,-7.400524,1.1473385
1584,4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,ADIDAS Women's Balance Pink T-shirt,4780.jpg,-7.596923,-2.4909642
1585,57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt,57162.jpg,-6.8006186,-4.097877
1586,58916,Men,Accessories,Ties,Ties,Black,Summer,2017,Casual,Hakashi Men Black Silk Tie,58916.jpg,-3.0663214,6.1749516
1587,33427,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,33427.jpg,2.287106,3.5390503
1588,41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Shorts,41007.jpg,-1.2645638,2.8062658
1589,25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Wrangler Women Striper Tank Yellow Top,25542.jpg,-7.4393215,-2.0707128
1590,11777,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Lee Men Printed Red Tshirts,11777.jpg,-5.2669177,-7.8611774
1591,7939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Graphic Optic Black Silver T-shirt,7939.jpg,-3.4184802,-8.58482
1592,55635,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Heels,55635.jpg,7.349114,-0.27301592
1593,42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Alma Women Cream & Blue Kurta,42682.jpg,-9.373099,1.8624475
1594,2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's LunarFly Blue Shoe,2477.jpg,5.536972,-7.139456
1595,27215,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shorts,27215.jpg,-2.1097374,3.2708783
1596,7105,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015,Casual,Wildcraft Unisex Green Backpack,7105.jpg,1.2191402,1.9476107
1597,16552,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Basics Men Grey Printed Polo T-shirt,16552.jpg,-3.7085927,-5.9465685
1598,8971,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Drift Cat III CF Black Sports Shoes,8971.jpg,4.191942,-2.9768546
1599,22767,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Solid Green Kurta,22767.jpg,-9.604219,0.47659862
1600,50347,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Red Kurta,50347.jpg,-9.6471615,0.6789391
1601,34602,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016,Casual,Hanes Men Brown Boxer Brief,34602.jpg,-5.267894,5.3915524
1602,59665,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic,FNF Pink & Yellow Printed Evening Wear Sari,59665.jpg,-9.328462,4.3477874
1603,14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Flying Machine Men Casual Black Casual Shoes,14498.jpg,5.0761766,-4.736762
1604,10804,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011,Casual,Wrangler Men Rider Solid White Shirts,10804.jpg,-1.885075,-3.9511824
1605,4921,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,4921.jpg,-1.2945166,0.2766334
1606,32368,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,32368.jpg,4.412178,8.95082
1607,39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,Peter England Men Yellow Casual Shirts,39780.jpg,-4.3101482,-2.6610594
1608,40748,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,Roxy Women Pink Flip Flops,40748.jpg,7.512693,-1.2832499
1609,38652,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Women Double Team Lite Black Shoes,38652.jpg,5.5951514,-5.61599
1610,18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta,18255.jpg,-9.324192,2.2087893
1611,27488,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual,Jockey Women Red Bikini Briefs,27488.jpg,-1.0302203,5.617217
1612,9602,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Scul White & Red Shirt,9602.jpg,-4.5019975,-2.7932038
1613,23814,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Neo Low Black Casual Shoes,23814.jpg,5.412683,-2.0277925
1614,48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White & Blue  Striped Dress,48525.jpg,-7.5909824,1.691419
1615,3338,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt,3338.jpg,-2.2781575,-0.5901014
1616,35971,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Men Tee Black T-shirt,35971.jpg,-3.9342468,-8.026892
1617,19387,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011,Sports,ADIDAS Men Dumont Beige Sports Shoes,19387.jpg,3.5847135,-5.0436935
1618,54946,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Do u speak green Men Cream T-shirt,54946.jpg,-3.6727066,-6.280576
1619,23028,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Blue Striped Shirt,23028.jpg,0.36661273,3.0686455
1620,42823,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,42823.jpg,-6.566534,0.8819102
1621,51408,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Myntra Men Blue and White Check Shirt,51408.jpg,-4.2038584,-2.8905056
1622,55894,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual,Colorbar Blue Lagoon Nail Lacquer 05,55894.jpg,-1.3432829,9.863574
1623,7798,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Proline Men White Polo T-shirt,7798.jpg,-3.7739232,-5.555538
1624,9430,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men Nnado Black Formal Shoes,9430.jpg,4.234054,-4.6258974
1625,17813,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Lee Cooper Men  Brown Casual Shoe,17813.jpg,3.2785857,-4.824277
1626,48717,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,48717.jpg,5.3264704,4.3286915
1627,6478,Men,Apparel,Topwear,Jackets,Grey,Summer,2011,Casual,ADIDAS Men Top Grey Jacket,6478.jpg,-1.5648432,-4.295031
1628,19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt,19989.jpg,-8.003687,-2.074144
1629,3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Miss T-shirt,3936.jpg,-6.8974504,0.69930845
1630,15778,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Facit Men Mid- Rise BF Grey Briefs,15778.jpg,-5.253399,5.4864397
1631,59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,59457.jpg,5.4053483,3.590154
1632,45008,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Maxima Men Digital Multifunction Watch,45008.jpg,6.118861,9.1050415
1633,37428,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Red Handbag,37428.jpg,1.5973732,-0.6379762
1634,52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Printed Blue Sari,52883.jpg,-9.245405,4.210458
1635,45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Kurta,45834.jpg,-7.899993,1.4947606
1636,33088,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Flats,33088.jpg,6.573782,0.14286466
1637,38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,38460.jpg,2.8348854,3.2834992
1638,12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Kurtas,12139.jpg,-9.817273,0.39205155
1639,42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,42649.jpg,-8.510386,-0.36744282
1640,8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual,Locomotive Men Check Lai Grey Shirts,8186.jpg,-4.2937593,-2.579167
1641,9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Women Duramo 3 White Sports Shoes,9054.jpg,6.1231737,-8.2374
1642,30269,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017,Casual,Speedo Men Sheet Sunglasses,30269.jpg,9.853305,3.4815912
1643,48373,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,French Connection Men White & Purple Check Shirt,48373.jpg,-3.7940707,-2.4653406
1644,18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Skechers Men Tone-Ups Black Shoe,18403.jpg,5.7094336,-5.7840123
1645,6820,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Timberland Women's Estela Umbrella Green Flip Flop,6820.jpg,7.1967354,-0.97032106
1646,12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011,Casual,Puma Women Casual Purple Casual Shoes,12905.jpg,4.727702,-6.1095862
1647,9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Status Quo Men Navy Blue Polo Tshirts,9868.jpg,-0.7659352,-6.683461
1648,28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men Sunglasses,28296.jpg,9.914203,3.501773
1649,57995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women & White Black Dress,57995.jpg,-8.258926,1.8290721
1650,5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Skechers Men's Striking Black Shoe,5699.jpg,4.4875026,-4.723776
1651,40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012,Casual,Gini and Jony Boys Rodeo Blue Jacket,40922.jpg,-0.01684753,1.0270087
1652,38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink & Black Printed Dress,38838.jpg,-8.006207,1.9901155
1653,59033,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Heels,59033.jpg,5.4813213,0.63639873
1654,21129,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,s.Oliver Women Printed Red Top,21129.jpg,-7.4720206,-2.6357496
1655,56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,56847.jpg,-4.486814,1.3195908
1656,37870,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,37870.jpg,1.7884352,5.2067184
1657,38004,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Women Blue Watch,38004.jpg,4.557281,8.299865
1658,21915,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011,Ethnic,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta,21915.jpg,-9.735838,2.8103836
1659,25589,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011,Ethnic,Vishudh Women Green Churidar Kurta with Dupatta,25589.jpg,-9.338953,2.3373654
1660,4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Women Zoo Blue Shoe,4579.jpg,4.3497624,-7.90659
1661,38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,38236.jpg,10.010225,3.4886801
1662,24669,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Converse Men Red Casual Shoes,24669.jpg,6.5919843,-6.5105543
1663,56249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White Pyjama Set,56249.jpg,-3.9624922,-2.5379124
1664,15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Black Coffee Men Stripes Blue Shirt,15912.jpg,-0.20303924,-4.192104
